nodenumber     x-coordinate     y-coordinate     z-coordinate velocity-magnitude       z-velocity       y-velocity       x-velocity         pressure     z-coordinate     y-coordinate     x-coordinate 
       315  2.508960068E-01  2.933400571E-01 -1.807089299E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  9.458416839E+02 -1.807089299E-01  2.933400571E-01  2.508960068E-01 
       316  2.525837719E-01  2.922813594E-01 -1.807077527E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.736892332E+02 -1.807077527E-01  2.922813594E-01  2.525837719E-01 
       317  2.556551204E-01  2.891594569E-01 -1.807066850E-01  1.564420436E-01  5.268589129E-03  7.440764552E-02 -1.373534277E-01 -1.231063545E+01 -1.807066850E-01  2.891594569E-01  2.556551204E-01 
       318  2.533391714E-01  2.916167378E-01 -1.807058454E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.451318517E+02 -1.807058454E-01  2.916167378E-01  2.533391714E-01 
       319  2.516160309E-01  2.922138870E-01 -1.807056069E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.686051573E+02 -1.807056069E-01  2.922138870E-01  2.516160309E-01 
       320  2.555858174E-01  2.890494216E-01 -1.807054871E-01  3.542226563E-01 -3.049043809E-02 -1.465895728E-01  4.999645668E-02 -9.103977921E+00 -1.807054871E-01  2.890494216E-01  2.555858174E-01 
       321  2.536256313E-01  2.909941971E-01 -1.807020605E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -4.921666890E+01 -1.807020605E-01  2.909941971E-01  2.536256313E-01 
       322  2.513467371E-01  2.923889756E-01 -1.807016730E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.445781467E+02 -1.807016730E-01  2.923889756E-01  2.513467371E-01 
       323  2.509178519E-01  2.931095958E-01 -1.807005554E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.372038864E+02 -1.807005554E-01  2.931095958E-01  2.509178519E-01 
       324  2.552152574E-01  2.894563079E-01 -1.806987673E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.208779628E+02 -1.806987673E-01  2.894563079E-01  2.552152574E-01 
       325  2.538363934E-01  2.907592356E-01 -1.806965470E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.022893682E+02 -1.806965470E-01  2.907592356E-01  2.538363934E-01 
       326  2.534888983E-01  2.908577323E-01 -1.806949526E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.088321561E+02 -1.806949526E-01  2.908577323E-01  2.534888983E-01 
       327  2.508640885E-01  2.935532033E-01 -1.806945354E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.138291385E+03 -1.806945354E-01  2.935532033E-01  2.508640885E-01 
       328  2.535311580E-01  2.902309895E-01 -1.806911230E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.199635482E+02 -1.806911230E-01  2.902309895E-01  2.535311580E-01 
       329  2.509431243E-01  2.928427160E-01 -1.806908697E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.866538939E+02 -1.806908697E-01  2.928427160E-01  2.509431243E-01 
       330  2.523561418E-01  2.911207974E-01 -1.806880087E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.735691064E+02 -1.806880087E-01  2.911207974E-01  2.523561418E-01 
       331  2.539802790E-01  2.889878154E-01 -1.806871891E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.805481777E+01 -1.806871891E-01  2.889878154E-01  2.539802790E-01 
       332  2.535960376E-01  2.911750972E-01 -1.806868464E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.905448164E+01 -1.806868464E-01  2.911750972E-01  2.535960376E-01 
       333  2.504529655E-01  2.938115299E-01 -1.806865185E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  9.632227638E+02 -1.806865185E-01  2.938115299E-01  2.504529655E-01 
       334  2.533220053E-01  2.906911671E-01 -1.806862801E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.075630741E+02 -1.806862801E-01  2.906911671E-01  2.533220053E-01 
       335  2.530419827E-01  2.920449376E-01 -1.806852520E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.488081911E+02 -1.806852520E-01  2.920449376E-01  2.530419827E-01 
       336  2.531684041E-01  2.919689715E-01 -1.806826890E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.970280005E+02 -1.806826890E-01  2.919689715E-01  2.531684041E-01 
       337  2.552191249E-01  2.884671378E-01 -1.806794527E-01  6.032386867E-01  7.689352647E-02 -3.953337850E-01  4.421768737E-01  0.000000000E+00 -1.806794527E-01  2.884671378E-01  2.552191249E-01 
       338  2.508299649E-01  2.937811017E-01 -1.806791425E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.220044019E+03 -1.806791425E-01  2.937811017E-01  2.508299649E-01 
       339  2.514737844E-01  2.920227051E-01 -1.806785613E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.890811933E+02 -1.806785613E-01  2.920227051E-01  2.514737844E-01 
       340  2.509964406E-01  2.926324308E-01 -1.806781292E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.564592401E+02 -1.806781292E-01  2.926324308E-01  2.509964406E-01 
       341  2.556438446E-01  2.892364562E-01 -1.806774139E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.207990641E+01 -1.806774139E-01  2.892364562E-01  2.556438446E-01 
       342  2.533079684E-01  2.918100059E-01 -1.806768328E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.609438107E+02 -1.806768328E-01  2.918100059E-01  2.533079684E-01 
       343  2.550555229E-01  2.882073416E-01 -1.806725384E-01  7.644811413E-01 -1.037094945E-01 -5.649020476E-01  4.754019625E-01  0.000000000E+00 -1.806725384E-01  2.882073416E-01  2.550555229E-01 
       344  2.527788281E-01  2.908586562E-01 -1.806725860E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.315628667E+02 -1.806725860E-01  2.908586562E-01  2.527788281E-01 
       345  2.542633116E-01  2.905943990E-01 -1.806711257E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.596199993E+00 -1.806711257E-01  2.905943990E-01  2.542633116E-01 
       346  2.539596260E-01  2.908884287E-01 -1.806712449E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.184832916E+01 -1.806712449E-01  2.908884287E-01  2.539596260E-01 
       347  2.535649538E-01  2.913649678E-01 -1.806708872E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.422443612E+02 -1.806708872E-01  2.913649678E-01  2.535649538E-01 
       348  2.553520805E-01  2.886782535E-01 -1.806701267E-01  8.721099616E-01 -1.651721575E-02 -6.227992767E-01  5.993003325E-01  0.000000000E+00 -1.806701267E-01  2.886782535E-01  2.553520805E-01 
       349  2.525363564E-01  2.909788191E-01 -1.806688011E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.356219257E+02 -1.806688011E-01  2.909788191E-01  2.525363564E-01 
       350  2.540585399E-01  2.888008356E-01 -1.806683838E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -8.705494233E+01 -1.806683838E-01  2.888008356E-01  2.540585399E-01 
       351  2.546716034E-01  2.900407612E-01 -1.806683540E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.464555696E+01 -1.806683540E-01  2.900407612E-01  2.546716034E-01 
       352  2.510425448E-01  2.924506366E-01 -1.806671023E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.713744066E+02 -1.806671023E-01  2.924506366E-01  2.510425448E-01 
       353  2.535570264E-01  2.897855341E-01 -1.806664765E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.938121725E+02 -1.806664765E-01  2.897855341E-01  2.535570264E-01 
       354  2.545615383E-01  2.874229249E-01 -1.806662163E-01  3.429578518E-02 -2.773343237E-02 -8.616364375E-04 -8.014579206E-03 -4.339001581E-01 -1.806662163E-01  2.874229249E-01  2.545615383E-01 
       355  2.530344725E-01  2.908757031E-01 -1.806656569E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.186671430E+02 -1.806656569E-01  2.908757031E-01  2.530344725E-01 
       356  2.543849349E-01  2.875857949E-01 -1.806651205E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.521134732E+00 -1.806651205E-01  2.875857949E-01  2.543849349E-01 
       357  2.505515218E-01  2.932253480E-01 -1.806614548E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.422576425E+02 -1.806614548E-01  2.932253480E-01  2.505515218E-01 
       358  2.516665161E-01  2.926170826E-01 -1.806516796E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.421861120E+02 -1.806516796E-01  2.926170826E-01  2.516665161E-01 
       359  2.503587008E-01  2.934158742E-01 -1.806514710E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.165426008E+02 -1.806514710E-01  2.934158742E-01  2.503587008E-01 
       360  2.512642443E-01  2.929944396E-01 -1.806512028E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.437391832E+02 -1.806512028E-01  2.929944396E-01  2.512642443E-01 
       361  2.534984052E-01  2.903925776E-01 -1.806506664E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.133778983E+02 -1.806506664E-01  2.903925776E-01  2.534984052E-01 
       362  2.510940433E-01  2.930070162E-01 -1.806484759E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.102764964E+02 -1.806484759E-01  2.930070162E-01  2.510940433E-01 
       363  2.514654696E-01  2.925933599E-01 -1.806474775E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.773859322E+02 -1.806474775E-01  2.925933599E-01  2.514654696E-01 
       364  2.507540286E-01  2.928975523E-01 -1.806467026E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.287003067E+02 -1.806467026E-01  2.928975523E-01  2.507540286E-01 
       365  2.514324188E-01  2.927908897E-01 -1.806462109E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.264565035E+02 -1.806462109E-01  2.927908897E-01  2.514324188E-01 
       366  2.506953478E-01  2.931338847E-01 -1.806461811E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.057123658E+02 -1.806461811E-01  2.931338847E-01  2.506953478E-01 
       367  2.511145771E-01  2.932697535E-01 -1.806448102E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.918576477E+02 -1.806448102E-01  2.932697535E-01  2.511145771E-01 
       368  2.544046640E-01  2.874703109E-01 -1.806426942E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.967175028E-01 -1.806426942E-01  2.874703109E-01  2.544046640E-01 
       369  2.544520497E-01  2.905117571E-01 -1.806397289E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.955699098E+01 -1.806397289E-01  2.905117571E-01  2.544520497E-01 
       370  2.520879805E-01  2.925098836E-01 -1.806395650E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.751350824E+02 -1.806395650E-01  2.925098836E-01  2.520879805E-01 
       371  2.554818858E-01  2.888843783E-01 -1.806391272E-01  1.184782138E+00 -9.953791475E-02 -8.958092047E-01  7.670073861E-01  0.000000000E+00 -1.806391272E-01  2.888843783E-01  2.554818858E-01 
       372  2.521454990E-01  2.912299335E-01 -1.806373149E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.766608606E+02 -1.806373149E-01  2.912299335E-01  2.521454990E-01 
       373  2.543989122E-01  2.878287435E-01 -1.806371659E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.719058002E+01 -1.806371659E-01  2.878287435E-01  2.543989122E-01 
       374  2.533261478E-01  2.904471755E-01 -1.806327701E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.284823100E+02 -1.806327701E-01  2.904471755E-01  2.533261478E-01 
       375  2.518780828E-01  2.925391793E-01 -1.806321442E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.334971395E+02 -1.806321442E-01  2.925391793E-01  2.518780828E-01 
       376  2.500762343E-01  2.938489318E-01 -1.806309521E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.716630697E+02 -1.806309521E-01  2.938489318E-01  2.500762343E-01 
       377  2.542071342E-01  2.907751799E-01 -1.806301922E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.255665317E+02 -1.806301922E-01  2.907751799E-01  2.542071342E-01 
       378  2.548044920E-01  2.899061739E-01 -1.806277186E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.535768246E+02 -1.806277186E-01  2.899061739E-01  2.548044920E-01 
       379  2.510286272E-01  2.935265303E-01 -1.806273311E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.154354420E+03 -1.806273311E-01  2.935265303E-01  2.510286272E-01 
       380  2.542254627E-01  2.884896994E-01 -1.806269586E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.063783028E+02 -1.806269586E-01  2.884896994E-01  2.542254627E-01 
       381  2.545947134E-01  2.902174294E-01 -1.806263328E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.638431449E+01 -1.806263328E-01  2.902174294E-01  2.545947134E-01 
       382  2.502738535E-01  2.935684323E-01 -1.806249768E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.517927703E+02 -1.806249768E-01  2.935684323E-01  2.502738535E-01 
       383  2.556935549E-01  2.892205119E-01 -1.806248277E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -6.896101234E+00 -1.806248277E-01  2.892205119E-01  2.556935549E-01 
       384  2.555622756E-01  2.892841399E-01 -1.806244105E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.465487164E+01 -1.806244105E-01  2.892841399E-01  2.555622756E-01 
       385  2.537965775E-01  2.911085188E-01 -1.806211025E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.706743394E+01 -1.806211025E-01  2.911085188E-01  2.537965775E-01 
       386  2.529231012E-01  2.921636701E-01 -1.806195229E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.228810224E+02 -1.806195229E-01  2.921636701E-01  2.529231012E-01 
       387  2.549852729E-01  2.896968722E-01 -1.806182116E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.257228608E+02 -1.806182116E-01  2.896968722E-01  2.549852729E-01 
       388  2.522649169E-01  2.924737930E-01 -1.806174219E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.131282346E+02 -1.806174219E-01  2.924737930E-01  2.522649169E-01 
       389  2.544452846E-01  2.872382998E-01 -1.806172878E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  9.861964806E-02 -1.806172878E-01  2.872382998E-01  2.544452846E-01 
       390  2.535006702E-01  2.915339172E-01 -1.806160510E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.791800875E+02 -1.806160510E-01  2.915339172E-01  2.535006702E-01 
       391  2.544587054E-01  2.872596166E-01 -1.806150571E-01  6.336684405E-04  6.551092554E-05 -4.699759529E-04 -7.710606975E-06 -3.879083025E-05 -1.806150571E-01  2.872596166E-01  2.544587054E-01 
       392  2.556844064E-01  2.892059767E-01 -1.806140409E-01  1.047783371E-01  9.506037670E-03  4.740654348E-02 -9.275371396E-02 -6.032160379E+00 -1.806140409E-01  2.892059767E-01  2.556844064E-01 
       393  2.544227242E-01  2.873730063E-01 -1.806130260E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.112420684E-01 -1.806130260E-01  2.873730063E-01  2.544227242E-01 
       394  2.544744594E-01  2.872846393E-01 -1.806126617E-01  1.137249895E-03 -1.237604372E-04  2.700135340E-04 -6.273605602E-04 -6.601323560E-04 -1.806126617E-01  2.872846393E-01  2.544744594E-01 
       395  2.535077929E-01  2.896102071E-01 -1.806124002E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.873994115E+02 -1.806124002E-01  2.896102071E-01  2.535077929E-01 
       396  2.544929023E-01  2.873139330E-01 -1.806109474E-01  5.440002888E-03 -5.338508472E-04  3.376583308E-03 -4.163792702E-03 -2.171581273E-02 -1.806109474E-01  2.873139330E-01  2.544929023E-01 
       397  2.551584244E-01  2.895618677E-01 -1.806065738E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.582644586E+02 -1.806065738E-01  2.895618677E-01  2.551584244E-01 
       398  2.556271708E-01  2.891150569E-01 -1.806060503E-01  1.699384617E-01 -4.096669497E-04  8.184794495E-02 -1.484725068E-01 -1.444183585E+01 -1.806060503E-01  2.891150569E-01  2.556271708E-01 
       399  2.537665069E-01  2.912972569E-01 -1.806049198E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.969028912E+01 -1.806049198E-01  2.912972569E-01  2.537665069E-01 
       400  2.530876994E-01  2.906449437E-01 -1.806036681E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.623217196E+01 -1.806036681E-01  2.906449437E-01  2.530876994E-01 
       401  2.506026030E-01  2.939805090E-01 -1.806030571E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.045648947E+03 -1.806030571E-01  2.939805090E-01  2.506026030E-01 
       402  2.556733100E-01  2.891883465E-01 -1.806020519E-01  1.500848031E-01  1.044352298E-02  7.010361848E-02 -1.319925392E-01 -1.141816471E+01 -1.806020519E-01  2.891883465E-01  2.556733100E-01 
       403  2.539672256E-01  2.910627425E-01 -1.806021631E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.778963178E+01 -1.806021631E-01  2.910627425E-01  2.539672256E-01 
       404  2.500999868E-01  2.936045825E-01 -1.806018800E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.898115811E+02 -1.806018800E-01  2.936045825E-01  2.500999868E-01 
       405  2.537017465E-01  2.891480923E-01 -1.805980057E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.097776327E+02 -1.805980057E-01  2.891480923E-01  2.537017465E-01 
       406  2.554453611E-01  2.893497944E-01 -1.805975586E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.002951342E+01 -1.805975586E-01  2.893497944E-01  2.554453611E-01 
       407  2.524805367E-01  2.924615741E-01 -1.805965602E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.411645514E+02 -1.805965602E-01  2.924615741E-01  2.524805367E-01 
       408  2.512849867E-01  2.932149470E-01 -1.805948168E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.801920167E+02 -1.805948168E-01  2.932149470E-01  2.512849867E-01 
       409  2.505289316E-01  2.929628491E-01 -1.805941314E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.250300938E+02 -1.805941314E-01  2.929628491E-01  2.505289316E-01 
       410  2.541278303E-01  2.909349203E-01 -1.805927157E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.202513730E+02 -1.805927157E-01  2.909349203E-01  2.541278303E-01 
       411  2.516577542E-01  2.917184830E-01 -1.805926114E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.267999386E+02 -1.805926114E-01  2.917184830E-01  2.516577542E-01 
       412  2.517368495E-01  2.915333509E-01 -1.805909872E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.338018703E+02 -1.805909872E-01  2.915333509E-01  2.517368495E-01 
       413  2.538111508E-01  2.890434563E-01 -1.805899739E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -7.044622342E+01 -1.805899739E-01  2.890434563E-01  2.538111508E-01 
       414  2.536042333E-01  2.893302143E-01 -1.805898696E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.450985263E+02 -1.805898696E-01  2.893302143E-01  2.536042333E-01 
       415  2.556598538E-01  2.891669676E-01 -1.805890710E-01  1.676103835E-01  4.358236537E-03  8.473789453E-02 -1.442128929E-01 -1.406044668E+01 -1.805890710E-01  2.891669676E-01  2.556598538E-01 
       416  2.514548302E-01  2.930138409E-01 -1.805887669E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.179484616E+02 -1.805887669E-01  2.930138409E-01  2.514548302E-01 
       417  2.547291219E-01  2.876890600E-01 -1.805860549E-01  7.986364522E-01 -3.119005478E-01 -6.578804804E-01  3.243100496E-01  0.000000000E+00 -1.805860549E-01  2.876890600E-01  2.547291219E-01 
       418  2.516058385E-01  2.928350568E-01 -1.805833727E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.812206964E+02 -1.805833727E-01  2.928350568E-01  2.516058385E-01 
       419  2.503080666E-01  2.931813896E-01 -1.805827767E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.459294720E+02 -1.805827767E-01  2.931813896E-01  2.503080666E-01 
       420  2.539308071E-01  2.889290154E-01 -1.805811822E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -6.819977569E+01 -1.805811822E-01  2.889290154E-01  2.539308071E-01 
       421  2.556247711E-01  2.892606258E-01 -1.805807799E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.650964502E+01 -1.805807799E-01  2.892606258E-01  2.556247711E-01 
       422  2.546265786E-01  2.875262197E-01 -1.805799041E-01  2.241635110E-01 -1.291256075E-01 -1.603051991E-01  4.669155513E-02 -2.396367095E-01 -1.805799041E-01  2.875262197E-01  2.546265786E-01 
       423  2.533302903E-01  2.902050614E-01 -1.805796772E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.361876895E+02 -1.805796772E-01  2.902050614E-01  2.533302903E-01 
       424  2.519420683E-01  2.913142443E-01 -1.805764735E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.617328665E+02 -1.805764735E-01  2.913142443E-01  2.519420683E-01 
       425  2.543755174E-01  2.879631221E-01 -1.805762649E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.602101875E+01 -1.805762649E-01  2.879631221E-01  2.543755174E-01 
       426  2.501233816E-01  2.933641672E-01 -1.805732697E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.346499277E+02 -1.805732697E-01  2.933641672E-01  2.501233816E-01 
       427  2.553147972E-01  2.894225121E-01 -1.805715859E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -7.881407825E+01 -1.805715859E-01  2.894225121E-01  2.553147972E-01 
       428  2.512074113E-01  2.921829522E-01 -1.805708855E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.365652701E+02 -1.805708855E-01  2.921829522E-01  2.512074113E-01 
       429  2.514891028E-01  2.917941213E-01 -1.805705577E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.248132247E+02 -1.805705577E-01  2.917941213E-01  2.514891028E-01 
       430  2.508279085E-01  2.926225960E-01 -1.805701554E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.666370840E+02 -1.805701554E-01  2.926225960E-01  2.508279085E-01 
       431  2.535707355E-01  2.894266844E-01 -1.805699617E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.681040494E+02 -1.805699617E-01  2.894266844E-01  2.535707355E-01 
       432  2.548448741E-01  2.878728509E-01 -1.805692762E-01  1.063165381E+00 -3.801159376E-01 -8.826102324E-01  4.489632438E-01  0.000000000E+00 -1.805692762E-01  2.878728509E-01  2.548448741E-01 
       433  2.512137592E-01  2.934871614E-01 -1.805692613E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.118440351E+03 -1.805692613E-01  2.934871614E-01  2.512137592E-01 
       434  2.510550320E-01  2.922455072E-01 -1.805691123E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.213510894E+02 -1.805691123E-01  2.922455072E-01  2.510550320E-01 
       435  2.512823939E-01  2.920030653E-01 -1.805665642E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.163544403E+02 -1.805665642E-01  2.920030653E-01  2.512823939E-01 
       436  2.536731958E-01  2.914125323E-01 -1.805637181E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.231228895E+02 -1.805637181E-01  2.914125323E-01  2.536731958E-01 
       437  2.543818653E-01  2.877018452E-01 -1.805631667E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.835116607E+01 -1.805631667E-01  2.877018452E-01  2.543818653E-01 
       438  2.509396374E-01  2.939233482E-01 -1.805631071E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.349756144E+03 -1.805631071E-01  2.939233482E-01  2.509396374E-01 
       439  2.498494387E-01  2.937778533E-01 -1.805624068E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.194040669E+02 -1.805624068E-01  2.937778533E-01  2.498494387E-01 
       440  2.544375360E-01  2.906851768E-01 -1.805569977E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.456767646E+02 -1.805569977E-01  2.906851768E-01  2.544375360E-01 
       441  2.534311712E-01  2.917164862E-01 -1.805567741E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.214325097E+02 -1.805567741E-01  2.917164862E-01  2.534311712E-01 
       442  2.518372238E-01  2.927658558E-01 -1.805559695E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.437568811E+02 -1.805559695E-01  2.927658558E-01  2.518372238E-01 
       443  2.549472451E-01  2.880354226E-01 -1.805525273E-01  8.637755657E-01 -2.607134471E-01 -7.273752215E-01  3.666965232E-01  0.000000000E+00 -1.805525273E-01  2.880354226E-01  2.549472451E-01 
       444  2.530917525E-01  2.904013693E-01 -1.805502176E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -9.659878165E+01 -1.805502176E-01  2.904013693E-01  2.530917525E-01 
       445  2.532965541E-01  2.918752432E-01 -1.805492342E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.807563279E+02 -1.805492342E-01  2.918752432E-01  2.532965541E-01 
